2981,俳,haiku; actor
2982,拝,worship; adore; pray to
2983,背,stature; height; back; behind; disobey; defy; go back on; rebel
2984,肺,lungs
2985,届,deliver; reach; arrive; report; notify; forward
2986,党,party; faction; clique
2987,糖,sugar
2988,討,chastise; attack; defeat; destroy; conquer
2989,庁,government office
2990,潮,tide; salt water; opportunity
2991,頂,place on the head; receive; top of head; top; summit; peak
2992,賃,fare; fee; hire; rent; wages; charge
2993,痛,pain; hurt; damage; bruise
2994,展,unfold; expand
2995,著,renowned; publish; write; remarkable; phenomenal; put on; don; wear; arrival; finish (race); counter for suits of clothing; literary work
2996,段,grade; steps; stairs
2997,値,price; cost; value
2998,宙,mid-air; air; space; sky; memorization; interval of time
2999,忠,loyalty; fidelity; faithfulness
3000,暖,warmth
3001,宅,home; house; residence; our house; my husband
3002,担,shouldering; carry; raise; bear
3003,探,grope; search; look for
3004,誕,nativity; be born; declension; lie; be arbitrary
3005,層,stratum; social class; layer; story; floor
3006,操,maneuver; manipulate; operate; steer; chastity; virginity; fidelity
3007,窓,window; pane
3008,装,attire; dress; pretend; disguise; profess
3009,臓,entrails; viscera; bowels
3010,蔵,storehouse; hide; own; have; possess
3011,存,suppose; be aware of; believe; feel
3012,尊,revered; valuable; precious; noble; exalted
3013,創,genesis; wound; injury; hurt; start; originate
3014,奏,play music; speak to a ruler; complete
3015,宣,proclaim; say; announce
3016,専,specialty; exclusive; mainly; solely
3017,泉,spring; fountain
3018,洗,wash; inquire into; probe
3019,染,dye; color; paint; stain; print
3020,善,virtuous; good; goodness
3021,盛,boom; prosper; copulate
3022,聖,holy; saint; sage; master; priest
3023,誠,sincerity; admonish; warn; prohibit; truth; fidelity
3024,寸,measurement; foot/10
3025,垂,droop; suspend; hang; slouch
3026,推,conjecture; infer; guess; suppose; support
3027,蒸,steam; heat; sultry; foment; get musty
3028,針,needle; pin; staple; stinger
3029,仁,humanity; virtue; benevolence; charity; man; kernel
3030,城,castle
3031,純,genuine; purity; innocence; net (profit)
3032,処,dispose; manage; deal with; sentence; condemn; act; behave; place
3033,署,signature; govt office; police station
3034,諸,various; many; several; together
3035,除,exclude; division (x/3); remove; abolish; cancel; except
3036,傷,wound; hurt; injure; impair; pain; injury; cut; gash; scar; weak point
3037,将,leader; commander; general; admiral; or; and again; soon; from now on; just about
3038,障,hinder; hurt; harm
3039,縮,shrink; contract; shrivel; wrinkle; reduce
3040,熟,mellow; ripen; mature; acquire skill
3041,衆,masses; great numbers; multitude; populace
3042,従,accompany; obey; submit to; comply; follow; secondary; incidental; subordinate
3043,縦,vertical; length; height; self-indulgent; wayward
3044,樹,timber trees; wood
3045,収,income; obtain; reap; pay; supply; store
3046,宗,religion; sect; denomination; main point; origin; essence
3047,就,concerning; settle; take position; depart; study; per
3048,射,shoot; shine into; onto; archery
3049,捨,discard; throw away; abandon; resign; reject; sacrifice
3050,尺,shaku; Japanese foot; measure; scale; rule
3051,若,young; if; perhaps; possibly; low number; immature
3052,視,inspection; regard as; see; look at
3053,詞,part of speech; words; poetry
3054,誌,document; records
3055,磁,magnet; porcelain
3056,私,private; I; me
3057,至,climax; arrive; proceed; reach; attain; result in
3058,姿,figure; form; shape
3059,蚕,silkworm
3060,冊,tome; counter for books; volume
3061,裁,tailor; judge; decision; cut out (pattern)
3062,策,scheme; plan; policy; step; means
3063,砂,sand
3064,座,squat; seat; cushion; gathering; sit
3065,済,finish; come to an end; excusable; need not
3066,鋼,steel
3067,降,descend; precipitate; fall; surrender
3068,刻,engrave; cut fine; chop; hash; mince; time; carving
3069,穀,cereals; grain
3070,骨,skeleton; bone; remains; frame
3071,困,quandary; become distressed; annoyed
3072,皇,emperor
3073,紅,crimson; deep red
3074,后,empress; queen; after; behind; back; later
3075,孝,filial piety; child's respect
3076,誤,mistake; err; do wrong; mislead
3077,呼,call; call out to; invite
3078,己,self; snake; serpent
3079,系,lineage; system
3080,警,admonish; commandment
3081,劇,drama; play
3082,激,violent; get excited; enraged; chafe; incite
3083,穴,hole; aperture; slit; cave; den
3084,憲,constitution; law
3085,権,authority; power; rights
3086,絹,silk
3087,厳,stern; strictness; severity; rigidity
3088,源,source; origin
3089,敬,awe; respect; honor; revere
3090,筋,muscle; sinew; tendon; fiber; plot; plan; descent
3091,胸,bosom; breast; chest; heart; feelings
3092,郷,home town; village; native place; district
3093,勤,diligence; become employed; serve
3094,供,submit; offer; present; serve (meal); accompany
3095,貴,precious; value; prize; esteem; honor
3096,疑,doubt; distrust; be suspicious; question
3097,吸,suck; imbibe; inhale; sip
3098,揮,brandish; wave; wag; swing; shake
3099,机,desk; table
3100,危,dangerous; fear; uneasy
3101,簡,simplicity; brevity
3102,株,stocks; stump; shares; stock; counter for small plants
3103,巻,scroll; volume; book; part; roll up; wind up; tie; coil; counter for texts (or book scrolls)
3104,干,dry; parch
3105,看,watch over; see
3106,灰,ashes; puckery juice; cremate
3107,拡,broaden; extend; expand; enlarge
3108,閣,tower; tall building; palace
3109,革,leather; become serious; skin; hide; pelt
3110,割,proportion; comparatively; divide; cut; separate; split
3111,宇,eaves; roof; house; heaven
3112,映,reflect; reflection; projection
3113,延,prolong; stretching
3114,沿,run alongside; follow along; run along; lie along
3115,我,ego; I; selfish; our; oneself
3116,異,uncommon; queerness; strangeness; wonderful; curious; unusual
3117,遺,bequeath; leave behind; reserve
3118,域,range; region; limits; stage; level
3119,党,party; faction; clique
3120,協,co-; cooperation
3121,総,general; whole; all; full; total
3122,区,ward; district
3123,領,jurisdiction; dominion; territory; fief; reign
3124,県,prefecture
3125,設,establishment; provision; prepare
3126,改,reformation; change; modify; mend; renew; examine; inspect; search
3127,府,borough; urban prefecture; govt office; representative body; storehouse
3128,査,investigate
3129,委,committee; entrust to; leave to; devote; discard
3130,軍,army; force; troops; war; battle
3131,団,group; association
3132,各,each; every; either
3133,島,island
3134,革,leather; skin; reform; become serious
3135,村,village; town
3136,勢,forces; energy; military strength
3137,減,dwindle; decrease; reduce; decline; curtail; get hungry
3138,再,again; twice; second time
3139,税,tax; duty
3140,営,occupation; camp; perform; build; conduct (business)
3141,比,compare; race; ratio; Philipines
3142,防,ward off; defend; protect; resist
3143,補,supplement; supply; make good; offset; compensate; assistant; learner
3144,境,boundary; border; region
3145,導,guidance; leading; conduct; usher
3146,副,vice-; assistant; aide; duplicate; copy
3147,算,calculate; divining; number; abacus; probability
3148,輸,transport; send; be inferior
3149,述,mention; state; speak; relate
3150,線,line; track
3151,農,agriculture; farmers
3152,州,state; province
3153,武,warrior; military; chivalry; arms
3154,象,elephant; pattern after; imitate; image; shape; sign (of the times)
3155,域,range; region; limits; stage; level
3156,額,forehead; tablet; plaque; framed picture; sum; amount; volume
3157,欧,Europe
3158,担,shouldering; carry; raise; bear
3159,準,semi-; correspond to; proportionate to; conform; imitate
3160,賞,prize; reward; praise
3161,辺,environs; boundary; border; vicinity
3162,造,create; make; structure; physique
3163,被,incur; cover; veil; brood over; shelter; wear; put on; be exposed (film); receiving
3164,技,skill; art; craft; ability; feat; performance; vocation; arts
3165,低,lower; short; humble
3166,復,restore; return to; revert; resume
3167,移,"shift; move; change; drift; catch (cold, fire); pass into"
3168,個,individual; counter for articles
3169,門,gate; counter for cannons
3170,課,chapter; lesson; section; department; division; counter for chapters (of a book)
3171,脳,brain; memory
3172,極,poles; settlement; conclusion; end; highest rank; electric poles; very; extremely; most; highly; 10**48
3173,含,include; bear in mind; understand; cherish
3174,蔵,storehouse; hide; own; have; possess
3175,量,quantity; measure; weight; amount; consider; estimate; surmise
3176,型,mould; type; model
3177,況,condition; situation
3178,針,needle; pin; staple; stinger
3179,専,specialty; exclusive; mainly; solely
3180,谷,valley
3181,史,history; chronicle
3182,階,storey; stair; counter for storeys of a building
3183,管,pipe; tube; wind instrument; drunken talk; control; jurisdiction
3184,兵,soldier; private; troops; army; warfare; strategy; tactics
3185,接,touch; contact; adjoin; piece together
3186,細,dainty; get thin; taper; slender; narrow
3187,効,merit; efficacy; efficiency; benefit
3188,丸,round; full (month); perfection; -ship; pills; make round; roll up; curl up; seduce; explain away
3189,湾,gulf; bay; inlet
3190,録,record
3191,省,focus; government ministry; conserve
3192,旧,old times; old things; old friend; former; ex-
3193,橋,bridge
3194,岸,beach
3195,周,circumference; circuit; lap
3196,材,lumber; log; timber; wood; materials; ingredients; talent
3197,戸,door; counter for houses; door radical (no. 63)
3198,央,center; middle
3199,券,ticket
3200,編,compilation; knit; plait; braid; twist; editing; completed poem; part of a book
3201,捜,search; look for; locate
3202,竹,bamboo
3203,超,transcend; super-; ultra-
3204,並,row; and; besides; as well as; line up; rank with; rival; equal
3205,療,heal; cure
3206,採,pick; take; fetch; take up
3207,森,forest; woods
3208,競,emulate; compete with; bid; sell at auction; bout; contest; race
3209,介,jammed in; shellfish; mediate; concern oneself with
3210,根,root; radical; head (pimple)
3211,販,marketing; sell; trade
3212,歴,curriculum; continuation; passage of time
3213,将,leader; commander; general; admiral; or; and again; soon; from now on; just about
3214,幅,hanging scroll; width
3215,般,carrier; carry; all
3216,貿,trade; exchange
3217,講,lecture; club; association
3218,林,grove; forest
3219,装,attire; dress; pretend; disguise; profess
3220,諸,various; many; several; together
3221,劇,drama; play
3222,河,river
3223,航,navigate; sail; cruise; fly
3224,鉄,iron
3225,児,newborn babe; child; young of animals
3226,禁,prohibition; ban; forbid
3227,印,stamp; seal; mark; imprint; symbol; emblem; trademark; evidence; souvenir; India
3228,逆,inverted; reverse; opposite; wicked
3229,換,interchange; period; change; convert; replace; renew
3230,久,long time; old story
3231,短,short; brevity; fault; defect; weak point
3232,油,oil; fat
3233,暴,outburst; rave; fret; force; violence; cruelty; outrage
3234,輪,wheel; ring; circle; link; loop; counter for wheels and flowers
3235,占,fortune-telling; divining; forecasting; occupy; hold; have; get; take
3236,植,plant
3237,清,pure; purify; cleanse; exorcise; Manchu dynasty
3238,倍,double; twice; times; fold
3239,均,level; average
3240,億,hundred million; 10**8
3241,圧,pressure; push; overwhelm; oppress; dominate
3242,芸,technique; art; craft; performance; acting; trick; stunt
3243,署,signature; govt office; police station
3244,伸,expand; stretch; extend; lengthen; increase
3245,停,halt; stopping
3246,爆,bomb; burst open; pop; split
3247,陸,land; six
3248,玉,jewel; ball
3249,波,waves; billows; Poland
3250,帯,sash; belt; obi; zone; region
3251,延,prolong; stretching
3252,羽,"feathers; counter for birds, rabbits"
3253,固,harden; set; clot; curdle
3254,則,rule; follow; based on; model after
3255,乱,riot; war; disorder; disturb
3256,普,universal; wide(ly); generally; Prussia
3257,測,fathom; plan; scheme; measure
3258,豊,bountiful; excellent; rich
3259,厚,thick; heavy; rich; kind; cordial; brazen; shameless
3260,齢,age
3261,囲,surround; besiege; store; paling; enclosure; encircle; preserve; keep
3262,卒,graduate; soldier; private; die
3263,略,abbreviation; omission; outline; shorten; capture; plunder
3264,承,acquiesce; hear; listen to; be informed; receive
3265,順,obey; order; turn; right; docility; occasion
3266,岩,boulder; rock; cliff
3267,練,practice; gloss; train; drill; polish; refine
3268,軽,lightly; trifling; unimportant
3269,了,complete; finish
3270,庁,government office
3271,城,castle
3272,患,afflicted; disease; suffer from; be ill
3273,層,stratum; social class; layer; story; floor
3274,版,printing block; printing plate; edition; impression; label
3275,令,orders; ancient laws; command; decree
3276,角,angle; corner; square; horn; antlers
3277,絡,entwine; coil around; get caught in
3278,損,damage; loss; disadvantage; hurt; injure
3279,募,recruit; campaign; gather (contributions); enlist; grow violent
3280,裏,back; amidst; in; reverse; inside; palm; sole; rear; lining; wrong side
3281,仏,Buddha; the dead; France
3282,績,exploits; unreeling cocoons
3283,築,fabricate; build; construct
3284,貨,freight; goods; property
3285,混,mix; blend; confuse
3286,昇,rise up
3287,池,pond; cistern; pool; reservoir
3288,血,blood
3289,温,warm
3290,季,seasons
3291,星,star; spot; dot; mark
3292,永,eternity; long; lengthy
3293,著,renowned; publish; write; remarkable; phenomenal; put on; don; wear; arrival; finish (race); counter for suits of clothing; literary work
3294,誌,document; records
3295,庫,warehouse; storehouse
3296,刊,publish; carve; engrave
3297,像,statue; picture; image; figure; portrait
3298,香,incense; smell; perfume
3299,坂,slope; incline; hill
3300,底,bottom; sole; depth; bottom price; base; kind; sort
3301,布,linen; cloth
3302,寺,Buddhist temple
3303,宇,eaves; roof; house; heaven
3304,巨,gigantic; big; large; great
3305,震,quake; shake; tremble; quiver; shiver
3306,希,hope; beg; request; pray; beseech; Greece; dilute (acid); rare; few; phenomenal
3307,触,contact; touch; feel; hit; proclaim; announce; conflict
3308,依,reliant; depend on; consequently; therefore; due to
3309,籍,enroll; domiciliary register; membership
3310,汚,dirty; pollute; disgrace; rape; defile
3311,枚,sheet of...; counter for flat thin objects or sheets
3312,複,duplicate; double; compound; multiple
3313,郵,mail; stagecoach stop
3314,仲,go-between; relationship
3315,栄,flourish; prosperity; honor; glory; splendor
3316,札,tag; paper money; counter for bonds; placard; bid
3317,板,plank; board; plate; stage
3318,骨,skeleton; bone; remains; frame
3319,傾,lean; incline; tilt; trend; wane; sink; ruin; bias
3320,届,deliver; reach; arrive; report; notify; forward
3321,巻,scroll; volume; book; part; roll up; wind up; tie; coil; counter for texts (or book scrolls)
3322,燃,burn; blaze; glow
3323,跡,tracks; mark; print; impression
3324,包,wrap; pack up; cover; conceal
3325,駐,stop-over; reside in; resident
3326,弱,weak; frail
3327,紹,introduce; inherit; help
3328,雇,employ; hire
3329,替,exchange; spare; substitute; per-
3330,預,deposit; custody; leave with; entrust to
3331,焼,bake; burning
3332,簡,simplicity; brevity
3333,章,badge; chapter; composition; poem; design
3334,臓,entrails; viscera; bowels
3335,律,rhythm; law; regulation; gauge; control
3336,贈,presents; send; give to; award to; confer on; presenting something
3337,照,illuminate; shine; compare; bashful
3338,薄,dilute; thin; weak (tea)
3339,群,flock; group; crowd; herd; swarm; cluster
3340,秒,second (1/60 minute)
3341,奥,heart; interior
3342,詰,packed; close; pressed; reprove; rebuke; blame
3343,双,pair; set; comparison; counter for pairs
3344,刺,thorn; pierce; stab; prick; sting; calling card
3345,純,genuine; purity; innocence; net (profit)
3346,翌,the following; next
3347,快,cheerful; pleasant; agreeable; comfortable
3348,片,one-sided; leaf; sheet; right-side kata radical (no. 91)
3349,敬,awe; respect; honor; revere
3350,悩,trouble; worry; in pain; distress; illness
3351,泉,spring; fountain
3352,皮,pelt; skin; hide; leather; skin radical (no. 107)
3353,漁,fishing; fishery
3354,荒,laid waste; rough; rude; wild
3355,貯,savings; store; lay in; keep; wear mustache
3356,硬,stiff; hard
3357,埋,bury; be filled up; embedded
3358,柱,pillar; post; cylinder; support
3359,祭,ritual; offer prayers; celebrate; deify; enshrine; worship
3360,袋,sack; bag; pouch
3361,筆,writing brush; writing; painting brush; handwriting
3362,訓,instruction; Japanese character reading; explanation; read
3363,浴,bathe; be favored with; bask in
3364,童,juvenile; child
3365,宝,treasure; wealth; valuables
3366,封,seal; closing
3367,胸,bosom; breast; chest; heart; feelings
3368,砂,sand
3369,塩,salt
3370,賢,intelligent; wise; wisdom; cleverness
3371,腕,arm; ability; talent
3372,兆,portent; 10**12; trillion; sign; omen; symptoms
3373,床,bed; counter for beds; floor; padding; tatami
3374,毛,fur; hair; feather; down
3375,緑,green
3376,尊,revered; valuable; precious; noble; exalted
3377,祝,celebrate; congratulate
3378,柔,tender; weakness; gentleness; softness
3379,殿,Mr.; hall; mansion; palace; temple; lord
3380,濃,concentrated; thick; dark; undiluted
3381,液,fluid; liquid; juice; sap; secretion
3382,衣,garment; clothes; dressing
3383,肩,shoulder
3384,零,zero; spill; overflow; nothing; cipher
3385,幼,infancy; childhood
3386,荷,baggage; shoulder-pole load; bear (a burden); shoulder (a gun); load; cargo; freight
3387,泊,overnight; put up at; ride at anchor; 3-day stay
3388,黄,yellow
3389,甘,sweet; coax; pamper; be content; sugary
3390,臣,retainer; subject
3391,浅,shallow; superficial; frivolous; wretched; shameful
3392,掃,sweep; brush
3393,雲,cloud
3394,掘,dig; delve; excavate
3395,捨,discard; throw away; abandon; resign; reject; sacrifice
3396,軟,soft
3397,沈,sink; be submerged; subside; be depressed; aloes
3398,凍,frozen; congeal; refrigerate
3399,乳,milk; breasts
3400,恋,romance; in love; yearn for; miss; darling
3401,紅,crimson; deep red
3402,郊,outskirts; suburbs; rural area
3403,腰,loins; hips; waist; low wainscoting
3404,炭,charcoal; coal
3405,踊,jump; dance; leap; skip
3406,冊,tome; counter for books; volume
3407,勇,courage; cheer up; be in high spirits; bravery; heroism
3408,械,contraption; fetter; machine; instrument
3409,菜,vegetable; side dish; greens
3410,珍,rare; curious; strange
3411,卵,egg; ovum; spawn; roe
3412,湖,lake
3413,喫,consume; eat; drink; smoke; receive (a blow)
3414,干,dry; parch
3415,虫,insect; bug; temper
3416,刷,printing; print; brush
3417,湯,hot water; bath; hot spring
3418,溶,melt; dissolve; thaw
3419,鉱,mineral; ore
3420,涙,tears; sympathy
3421,匹,equal; head; counter for small animals; roll of cloth
3422,孫,grandchild; descendants
3423,鋭,pointed; sharpness; edge; weapon; sharp; violent
3424,枝,bough; branch; twig; limb; counter for branches
3425,塗,paint; plaster; daub; smear; coating
3426,軒,flats; counter for houses; eaves
3427,毒,poison; virus; venom; germ; harm; injury; spite
3428,叫,shout; exclaim; yell
3429,拝,worship; adore; pray to
3430,氷,icicle; ice; hail; freeze; congeal
3431,乾,drought; dry; dessicate; drink up; heaven; emperor
3432,棒,rod; stick; cane; pole; club; line
3433,祈,pray; wish
3434,拾,pick up; gather; find; go on foot; ten
3435,粉,flour; powder; dust
3436,糸,thread
3437,綿,cotton
3438,汗,sweat; perspire
3439,銅,copper
3440,湿,damp; wet; moist
3441,瓶,flower pot; bottle; vial; jar; jug; vat; urn
3442,咲,blossom; bloom
3443,召,seduce; call; send for; wear; put on; ride in; buy; eat; drink; catch (cold)
3444,缶,tin can; container; jar radical (no. 121)
3445,隻,vessels; counter for ships; fish; birds; arrows; one of a pair
3446,脂,fat; grease; tallow; lard; rosin; gum; tar
3447,蒸,steam; heat; sultry; foment; get musty
3448,肌,texture; skin; body; grain
3449,耕,till; plow; cultivate
3450,鈍,dull; slow; foolish; blunt
3451,泥,mud; mire; adhere to; be attached to
3452,隅,corner; nook
3453,灯,lamp; a light; light; counter for lights
3454,辛,spicy; bitter; hot; acrid
3455,磨,grind; polish; scour; improve; brush (teeth)
3456,麦,barley; wheat
3457,姓,surname
3458,筒,cylinder; pipe; tube; gun barrel; sleeve
3459,鼻,nose; snout
3460,粒,grains; drop; counter for tiny particles
3461,詞,part of speech; words; poetry
3462,胃,stomach; paunch; crop; craw
3463,畳,tatami mat; counter for tatami mats; fold; shut up; do away with
3464,膚,skin; body; grain; texture; disposition
3465,机,desk; table
3466,濯,laundry; wash; pour on; rinse
3467,塔,pagoda; tower; steeple
3468,灰,ashes; puckery juice; cremate
3469,沸,seethe; boil; ferment; uproar; breed
3470,菓,candy; cakes; fruit
3471,帽,cap; headgear
3472,枯,wither; die; dry up; be seasoned
3473,涼,refreshing; nice and cool
3474,舟,boat; ship
3475,貝,shellfish
3476,符,token; sign; mark; tally; charm
3477,憎,hate; detest
3478,皿,dish; a helping; plate
3479,肯,agreement; consent; comply with
3480,燥,parch; dry up
3481,畜,livestock; domestic fowl and animals
3482,挟,pinch; between
3483,曇,cloudy weather; cloud up
3484,滴,drip; drop
3485,伺,pay respects; visit; ask; inquire; question; implore
3486,趙,nimble; late-going
3487,翔,soar; fly
3488,麗,lovely; beautiful; graceful; resplendent
3489,暦,calendar; almanac
3490,劣,inferiority; be inferior to; be worse
3491,聯,party; gang; clique
3492,蓮,lotus
3493,廊,corridor; hall; tower
3494,浪,wandering; waves; billows
3495,脇,armpit; the other way; another place; flank; supporting role
3496,鷲,eagle
3497,亘,span; request
3498,姜,Chinese surname; ginger
3499,嶌,island
3500,崔,cliff; bluff; precipice
3501,陵,mausoleum; imperial tomb
3502,厘,rin; 1/10sen; 1/10bu
3503,累,accumulate; involvement; trouble; tie up; continually
3504,嶺,peak; summit
3505,玲,sound of jewels
3506,謡,noh chanting
3507,淀,pool; eddy
3508,羅,gauze; thin silk; Rome
3509,裸,naked; nude; uncovered; partially clothed
3510,嵐,storm; tempest
3511,欄,column; handrail; blank; space
3512,蘭,orchid; Holland
3513,覧,perusal; see
3514,履,footgear; shoes; boots; put on (the feet
3515,劉,"weapon of war; logging axe; kill en masse; peeling (paint off a wall, etc); sparse; faded"
3516,硫,sulphur
3517,粒,grains; drop; counter for tiny particles
3518,龍,dragon; imperial
3519,虜,captive; barbarian; low epithet for the enemy
3520,亮,clear; help
3521,寮,dormitory; hostel; villa; tea pavillion
3522,涼,refreshing; nice and cool
3523,猟,game-hunting; shooting; game; bag
3524,羊,sheep
3525,妖,attractive; bewitching; calamity
3526,楊,willow
3527,祐,help
3528,悠,permanence; distant; long time; leisure
3529,憂,melancholy; grieve; lament; be anxious; sad; unhappy
3530,猶,furthermore; still; yet
3531,癒,healing; cure; quench (thirst); wreak
3532,幽,seclude; confine to a room; deep; profound; secluded; faint; dark; tranquil; calm
3533,愉,pleasure; happy; rejoice
3534,紋,family crest; figures
3535,弥,all the more; increasingly
3536,盲,blind; blind man; ignoramus
3537,岬,headland; cape; spit; promontory
3538,稔,harvest; ripen
3539,矛,halberd; arms; festival float
3540,霧,fog; mist
3541,槙,twig; ornamental evergreen
3542,膜,membrane
3543,俣,crotch; thigh; groin; (kokuji)
3544,又,or again; furthermore; on the other hand
3545,輔,help
3546,穂,ear; ear (grain); head; crest (wave)
3547,俸,stipend; salary
3548,呆,be amazed; disgusted; shocked
3549,奉,observance; offer; present; dedicate
3550,峰,summit; peak
3551,泡,bubbles; foam; suds; froth
3552,縫,sew; stitch; embroider
3553,飽,sated; tired of; bored; satiate
3554,鵬,phoenix
3555,乏,destitution; scarce; limited
3556,傍,bystander; side; besides; while; nearby; 3rd person
3557,剖,divide
3558,坊,boy; priest's residence; priest
3559,帽,cap; headgear
3560,紡,spinning
3561,肪,obese; fat
3562,墨,black ink; India ink; ink stick; Mexico
3563,朴,crude; simple; plain; docile
3564,睦,intimate; friendly; harmonious
3565,奔,run; bustle
3566,凡,mediocre
3567,盆,basin; lantern festival; tray
3568,磨,grind; polish; scour; improve; brush (teeth)
3569,魔,witch; demon; evil spirit
3570,遍,everywhere; times; widely; generally
3571,塀,fence; wall; (kokuji)
3572,幣,cash; bad habit; humble prefix; gift; Shinto offerings of cloth; rope; cut paper
3573,弊,abuse; evil; vice; breakage
3574,癖,mannerism; habit; vice; trait; fault; kink
3575,赴,proceed; get; become; tend
3576,阜,hill; mound; left village radical (no. 170)
3577,伏,prostrated; bend down; bow; cover; lay (pipes)
3578,淵,abyss; edge; deep pool; the depths
3579,沸,seethe; boil; ferment; uproar; breed
3580,墳,tomb; mound
3581,憤,aroused; resent; be indignant; anger
3582,奮,stirred up; be invigorated; flourish
3583,賓,V.I.P.; guest
3584,頻,repeatedly; recur
3585,瓶,flower pot; bottle; vial; jar; jug; vat; urn
3586,冨,enrich; wealthy; abundant
3587,扶,aid; help; assist
3588,符,token; sign; mark; tally; charm
3589,膚,skin; body; grain; texture; disposition
3590,譜,musical score; music; note; staff; table; genealogy
3591,縛,truss; arrest; bind; tie; restrain
3592,麦,barley; wheat
3593,函,box (archaic)
3594,肇,beginning
3595,幡,flag
3596,肌,texture; skin; body; grain
3597,畠,field; farm; garden; (kokuji)
3598,鉢,bowl; rice tub; pot; crown
3599,伐,fell; strike; attack; punish
3600,鳩,pigeon; dove
3601,帆,sail
3602,搬,conveyor; carry; transport
3603,班,squad; corps; unit; group
3604,藩,clan; enclosure
3605,磐,rock; crag; cliff; wall (in a mine)
3606,妃,queen; princess
3607,扉,front door; title page; front page
3608,碑,tombstone; monument
3609,樋,water pipe; gutter; downspout; conduit
3610,琵,glissando on strings; lute
3611,鼻,nose; snout
3612,姫,princess
3613,媛,beautiful woman; princess
3614,苗,seedling; sapling; shoot
3615,柏,oak
3616,粕,scrap; waste
3617,舶,liner; ship
3618,漠,vague; obscure; desert; wide
3619,陪,obeisance; follow; accompany; attend on
3620,萩,bush clover
3621,伯,chief; count; earl; uncle; Brazil
3622,楠,camphor tree
3623,尼,nun
3624,如,likeness; like; such as; as if; better; best; equal
3625,尿,urine
3626,忍,endure; bear; put up with; conceal; secrete; spy; sneak
3627,寧,rather; preferably
3628,猫,cat
3629,乃,from; possessive particle; whereupon; accordingly
3630,把,grasp; faggot; bunch; counter for bundles
3631,琶,lute
3632,媒,mediator; go-between
3633,陶,pottery; porcelain
3634,洞,den; cave; excavation
3635,胴,trunk; torso; hull (ship); hub of wheel
3636,銅,copper
3637,峠,mountain peak; mountain pass; climax; crest; (kokuji)
3638,篤,fervent; kind; cordial; serious; deliberate
3639,寅,sign of the tiger; 3-5AM; third sign of Chinese zodiac
3640,屯,barracks; police station; camp
3641,敦,industry; kindliness
3642,豚,pork; pig
3643,曇,cloudy weather; cloud up
3644,鈍,dull; slow; foolish; blunt
3645,那,what?
3646,灘,open sea
3647,鍋,pot; pan; kettle
3648,奴,guy; slave; manservant; fellow
3649,刀,sword; saber; knife
3650,唐,T'ang; China
3651,塔,pagoda; tower; steeple
3652,嶋,island
3653,悼,lament; grieve over
3654,桃,peach tree
3655,灯,lamp; a light; light; counter for lights
3656,筒,cylinder; pipe; tube; gun barrel; sleeve
3657,斗,Big Dipper; 10 sho (vol); sake dipper; dots and cross radical (no. 68)
3658,賭,gamble; wager; bet
3659,弔,condolences; mourning; funeral
3660,彫,carve; engrave; chisel
3661,眺,stare; watch; look at; see; scrutinize
3662,腸,intestines; guts; bowels; viscera
3663,跳,hop; leap up; spring; jerk; prance; buck; splash; sputter; snap
3664,鎮,tranquilize; ancient peace-preservation centers
3665,椎,oak; mallet
3666,漬,pickling; soak; moisten; steep
3667,辻,crossing; crossroad; street corners; (kokuji)
3668,椿,camellia
3669,坪,two-mat area; ‾36 sq ft
3670,釣,angling; fish; catch; allure; ensnare
3671,亭,pavilion; restaurant; mansion; arbor; cottage; vaudeville; music hall; stage name
3672,偵,spy
3673,呈,display; offer; present; send; exhibit
3674,堤,dike; bank; embankment
3675,訂,revise; correct; decide
3676,逓,relay; in turn; sending
3677,鄭,an ancient Chinese province
3678,泥,mud; mire; adhere to; be attached to
3679,笛,flute; clarinet; pipe; whistle; bagpipe; piccolo
3680,迭,transfer; alternation
3681,添,annexed; accompany; marry; suit; meet; satisfy; attach; append; garnish; imitate
3682,吐,spit; vomit; belch; confess; tell (lies)
3683,猪,boar
3684,恥,shame; dishonor
3685,痴,stupid; foolish
3686,稚,immature; young
3687,畜,livestock; domestic fowl and animals
3688,筑,an ancient musical instrument
3689,窒,plug up; obstruct
3690,拓,clear (the land); open; break up (land)
3691,濯,laundry; wash; pour on; rinse
3692,濁,voiced; uncleanness; wrong; nigori; impurity
3693,辰,sign of the dragon; 7-9AM; fifth sign of Chinese zodiac; shin dragon radical (no. 161)
3694,棚,shelf; ledge; rack; mount; mantle; trellis
3695,樽,barrel; cask; keg
3696,誰,who; someone; somebody
3697,嘆,sigh; lament; moan; grieve
3698,鍛,forge; discipline; train
3699,壇,podium; stage; rostrum; terrace
3700,鷹,hawk
3701,怠,neglect; laziness
3702,胎,womb; uterus
3703,挿,insert; put in; graft; wear (sword)
3704,曹,cadet; friend
3705,巣,nest; rookery; hive; cobweb; den
3706,槽,vat; tub; tank
3707,燥,parch; dry up
3708,聡,wise; fast learner
3709,遭,encounter; meet; party; association; interview; join
3710,憎,hate; detest
3711,捉,catch; capture
3712,俗,vulgar; customs; manners; worldliness; mundane things
3713,袖,sleeve; wing (building); extension; give cold shoulder
3714,其,that
3715,蘇,be resuscitated; revived
3716,僧,Buddhist priest; monk
3717,壮,robust; manhood; prosperity
3718,惜,pity; be sparing of; frugal; stingy; regret
